Fecha,Apertura,Maximo,Minimo,Cierre,Aj_Cierre,Volumen,Variacion,Yahoo_EQ_Investing
25/02/2011,36449.98047,36888.51172,36445.17969,36880.19922,36880.19922,160198800,0.0119,si
28/02/2011,36880.19922,37199.62891,36880.19922,37019.69922,37019.69922,249417400,0.0038,si
01/03/2011,37019.69922,37172.89063,36768.08984,36768.08984,36768.08984,152837400,-0.0068,si
02/03/2011,36768.08984,36912.35156,36689.83984,36863.53125,36863.53125,151720600,0.0026,si
03/03/2011,36889.46875,37217.21094,36889.46875,37132.98047,37132.98047,167830800,0.0073,si
04/03/2011,37132.98047,37231.98047,36760.73047,36900.83984,36900.83984,117055800,-0.0063,si
07/03/2011,36901.78125,36945.26172,36572.98047,36603.30078,36603.30078,132905800,-0.0081,si
08/03/2011,36603.30078,36825.67969,36557.75,36688.12109,36688.12109,139264600,0.0023,si
09/03/2011,36690.55859,36690.55859,36430.14063,36450.19141,36450.19141,170581200,-0.0065,si
10/03/2011,36440.14063,36440.14063,35770.08984,35891.41016,35891.41016,166296200,-0.0153,si
11/03/2011,35888.46094,36092.53125,35671.92969,36091.21875,36091.21875,119473400,0.0056,si
14/03/2011,36088.89063,36205.87891,35809.35156,36205.76172,36205.76172,111235200,0.0032,si
15/03/2011,36203.78125,36203.78125,35538.42188,36012.17188,36012.17188,145341200,-0.0053,si
16/03/2011,36010.85156,36058.53906,35559.94922,35655.30859,35655.30859,176076600,-0.0099,si
17/03/2011,35657.64063,36057.03906,35540.58984,35621.67969,35621.67969,145754200,-0.0009,si
18/03/2011,35621.67969,35827.05859,35418.5,35418.5,35418.5,295064200,-0.0057,si
22/03/2011,35445.30859,35925.64844,35358.87109,35925.35156,35925.35156,144543800,0.0143,si
23/03/2011,35933.73047,36546.62109,35933.73047,36546.62109,36546.62109,172984200,0.0173,si
24/03/2011,36544.76953,36883.26172,36539.12891,36872.37891,36872.37891,219732000,0.0089,si
25/03/2011,36874.44141,36949.73828,36719.53125,36784.26953,36784.26953,123681400,-0.0024,si
28/03/2011,36784.26953,36900.98828,36728.87891,36767.85938,36767.85938,85112200,-0.0004,si
29/03/2011,36770.53125,36875.12109,36656.41016,36795.89063,36795.89063,134332800,0.0008,si
30/03/2011,36795.89063,37233.94922,36795.89063,37210.26953,37210.26953,156871600,0.0113,si
31/03/2011,37210.07813,37563.98828,37128.37109,37440.51172,37440.51172,238495600,0.0062,si
01/04/2011,37440.10156,37931.37891,37440.10156,37775.07031,37775.07031,180171800,0.0089,si
04/04/2011,37767,37978.87891,37765.82031,37903.57813,37903.57813,107315600,0.0034,si
05/04/2011,37903.57813,38014.53125,37799.10156,37832.96094,37832.96094,176870400,-0.0019,si
06/04/2011,37833.94922,38091.17969,37777.42188,37861.80859,37861.80859,171500600,0.0008,si
07/04/2011,37862.96875,37951.23828,37338.94141,37471.53906,37471.53906,230639000,-0.0103,si
08/04/2011,37471.53906,37655.80078,37334.5,37471.71875,37471.71875,164439000,0,si
11/04/2011,37473.39844,37762.44922,37466.83984,37590.67188,37590.67188,152470000,0.0032,si
12/04/2011,37590.42969,37590.42969,37277.83984,37321.80078,37321.80078,151611600,-0.0072,si
13/04/2011,37339.23828,37496.37891,37200.78906,37347.69141,37347.69141,144497600,0.0007,si
14/04/2011,37347.69141,37400.62109,37037.96875,37069.96094,37069.96094,139796400,-0.0074,si
15/04/2011,37080.46875,37135.10938,36955.92188,36988.37891,36988.37891,145864400,-0.0022,si
18/04/2011,36990.91016,36990.91016,36255.78125,36332.10156,36332.10156,137088000,-0.0177,si
19/04/2011,36333.19922,36442.03125,36090.64844,36440.21875,36440.21875,129226800,0.003,si
20/04/2011,36443.67188,36818.62109,36443.67188,36816.30859,36816.30859,117067000,0.0103,si
25/04/2011,36816.64844,36977.03125,36791.30859,36860.67969,36860.67969,99696400,0.0012,si
26/04/2011,36861.5,36913.23828,36753.57031,36892.23828,36892.23828,148498800,0.0009,si
27/04/2011,36889.28906,36895.71094,36719.30078,36826.92969,36826.92969,152208200,-0.0018,si
28/04/2011,36826.26172,36870.44141,36575.78906,36722.64063,36722.64063,154305400,-0.0028,si
29/04/2011,36709.23047,36963.91016,36684.10156,36962.62109,36962.62109,188644000,0.0065,si
02/05/2011,36970.46094,37056.85156,36588.41016,36592.60938,36592.60938,167207800,-0.01,si
03/05/2011,36592.85156,36614.42969,35873.21094,35873.21094,35873.21094,167246200,-0.0197,si
04/05/2011,35880.14844,36002.57031,35418.85156,35531.21875,35531.21875,193868200,-0.0095,si
05/05/2011,35531.19141,35577.26953,35231.39063,35325.08984,35325.08984,210390800,-0.0058,si
06/05/2011,35325.08984,35515.85938,35118.39844,35212.23047,35212.23047,171867400,-0.0032,si
09/05/2011,35216.44922,35477.89844,35050.28125,35467.01172,35467.01172,127244400,0.0072,si
10/05/2011,35469.58984,35785.60938,35469.58984,35678.92188,35678.92188,195686200,0.006,si
11/05/2011,35679.89063,35690.58984,35378.66016,35380.53125,35380.53125,146936400,-0.0084,si
12/05/2011,35369.28125,35373.64844,35038.25,35161.26172,35161.26172,227978000,-0.0062,si
13/05/2011,35161.26172,35270.60938,34964.71094,35045.14063,35045.14063,153313800,-0.0033,si
16/05/2011,35046.87109,35142.48828,34911.76172,35130.60156,35130.60156,171967800,0.0024,si
17/05/2011,35128.96875,35156.26172,34811.67969,34819.57031,34819.57031,208410400,-0.0089,si
18/05/2011,34819.57031,35364.85938,34819.57031,35364.32813,35364.32813,187267600,0.0156,si
19/05/2011,35388.19141,35460.26172,35164.76172,35276.46875,35276.46875,160727200,-0.0025,si
20/05/2011,35276.46875,35370.39844,35141.03906,35298.67188,35298.67188,151472800,0.0006,si
23/05/2011,35168.85938,35215.32031,34890.55078,35215.01953,35215.01953,147180800,-0.0024,si
24/05/2011,35215.01953,35440.12109,35215.01953,35382.55859,35382.55859,182325000,0.0048,si
25/05/2011,35381.91016,35542.10156,35332.12109,35498.42188,35498.42188,140256400,0.0033,si
26/05/2011,35498.78906,35744.82813,35446.01953,35742.21094,35742.21094,165315400,0.0069,si
27/05/2011,35745.64063,35904.78906,35679.53906,35819.19922,35819.19922,146893400,0.0022,si
30/05/2011,35826.12891,35840.26953,35574.71094,35639.37891,35639.37891,40453400,-0.005,si
31/05/2011,35639.19922,35844.41016,35616.67969,35832.78906,35832.78906,451392400,0.0054,si
01/06/2011,35838.60938,35889.67969,35409.98047,35410.51172,35410.51172,161441200,-0.0118,si
02/06/2011,35408.48828,35454.73047,35141.60156,35416.25,35416.25,136010600,0.0002,si
03/06/2011,35422.64844,35423.89844,35123.89063,35123.89063,35123.89063,160384000,-0.0083,si
06/06/2011,35103.46875,35116.85938,34573.39063,34673.48047,34673.48047,151166200,-0.0128,si
07/06/2011,34673.71094,34947.82813,34638.64063,34895.82813,34895.82813,188449000,0.0064,si
08/06/2011,34886.39063,34886.71094,34679.55078,34879.07031,34879.07031,176004400,-0.0005,si
09/06/2011,34885.01953,35235.80078,34854.82813,35233.39844,35233.39844,188418800,0.0102,si
10/06/2011,35235.21875,35235.21875,34834.92969,34963.78125,34963.78125,137353200,-0.0077,si
13/06/2011,34963.78125,35116.66016,34854.21875,34997.96875,34997.96875,150568000,0.001,si
14/06/2011,34997.80859,35464.67188,34997.80859,35445.64844,35445.64844,227918600,0.0128,si
15/06/2011,35423.42188,35433.42188,35143.55859,35318.39063,35318.39063,215517000,-0.0036,si
16/06/2011,35318.30078,35451.66016,35212.85938,35220.98828,35220.98828,171344600,-0.0028,si
17/06/2011,35223.39844,35345.75,34998.01172,35025.73828,35025.73828,235899800,-0.0055,si
20/06/2011,35025.12891,35111.16016,34920.37891,35109.96875,35109.96875,123935600,0.0024,si
21/06/2011,35109.96875,35432.17969,35109.96875,35276.60156,35276.60156,185428000,0.0047,si
22/06/2011,35276.60156,35550.87109,35226.94922,35399.44141,35399.44141,169696600,0.0035,si
23/06/2011,35392.69141,35392.69141,35026.98047,35326.66016,35326.66016,174975000,-0.0021,si
24/06/2011,35326.69141,35464.48047,35307.28906,35347.85156,35347.85156,240190800,0.0006,si
27/06/2011,35347.85156,35606.94922,35308.46875,35601.73047,35601.73047,128066600,0.0072,si
28/06/2011,35601.98828,36189.76172,35595.67188,36188.91016,36188.91016,301659600,0.0165,si
29/06/2011,36182.82031,36750.10938,36182.30859,36579.58984,36579.58984,308309600,0.0108,si
30/06/2011,36579.58984,36823.05859,36502.17969,36558.07031,36558.07031,365478400,-0.0006,si
01/07/2011,36556.39844,36861.48828,36430.58984,36800.71875,36800.71875,201063800,0.0066,si
04/07/2011,36807.28906,36917.51953,36791.53906,36847.10156,36847.10156,31536200,0.0013,si
05/07/2011,36847.10156,36848.67188,36470.07813,36640.92969,36640.92969,243154000,-0.0056,si
06/07/2011,36641.73828,36641.73828,36386.55078,36468.01172,36468.01172,206939000,-0.0047,si
07/07/2011,36466.82031,36716.64063,36463.41016,36583.28906,36583.28906,220366200,0.0032,si
08/07/2011,36583.28906,36583.28906,36261.64844,36499.85156,36499.85156,193907600,-0.0023,si
11/07/2011,36499.85156,36506.92188,36162.23828,36359.48828,36359.48828,149971400,-0.0038,si
12/07/2011,36326.87891,36385.32813,36176.48828,36178.58984,36178.58984,197312000,-0.005,si
13/07/2011,36178.80078,36424.94141,36159.33984,36254.69922,36254.69922,221681000,0.0021,si
14/07/2011,36238.30859,36406.87891,36148.30859,36164.60938,36164.60938,166979000,-0.0025,si
15/07/2011,36166.53125,36286.78906,35994.42188,36155.85938,36155.85938,177804600,-0.0002,si
18/07/2011,36155.85938,36172.78906,35759.60938,35781.42969,35781.42969,208366400,-0.0104,si
19/07/2011,35784.19922,35979.60156,35572.66016,35752.01953,35752.01953,247055400,-0.0008,si
20/07/2011,35752.94922,35771.76172,35332.60156,35341.67188,35341.67188,273255200,-0.0115,si
21/07/2011,35341.67188,35557.14063,35163.46875,35555.82813,35555.82813,279323600,0.0061,si
22/07/2011,35560.73828,35780.32813,35403.55078,35755.48047,35755.48047,285399800,0.0056,si
25/07/2011,35737.05078,35737.05078,35370.94922,35479.67188,35479.67188,200373400,-0.0077,si
26/07/2011,35480.23828,35548.28906,35316.78906,35341.26953,35341.26953,195298200,-0.0039,si
27/07/2011,35348.05078,35709.51953,34923.46875,35597.62891,35597.62891,390595600,0.0073,si
28/07/2011,35592.30078,36282.48828,35567.35156,35917.80078,35917.80078,324549400,0.009,si
29/07/2011,35914.26172,36200.19922,35649.71875,35999.33984,35999.33984,201397200,0.0023,si
01/08/2011,35993.62109,36299.42969,35689.32031,35730.71094,35730.71094,164842400,-0.0075,si
02/08/2011,35730.71094,35777.03906,34789.41016,34814.94141,34814.94141,440441800,-0.0256,si
03/08/2011,34814.94141,34907.53906,34091.32813,34484.37109,34484.37109,329103000,-0.0095,si
04/08/2011,34484.37109,34484.37109,33136.03125,33322.62891,33322.62891,368567400,-0.0337,si
05/08/2011,33322.44922,33835.51953,32688.25977,33697.87109,33697.87109,335037600,0.0113,si
08/08/2011,33690.91016,33690.91016,31716.26953,31740.13086,31740.13086,278564800,-0.0588,si
09/08/2011,31719.49023,32631.25,31719.49023,32381.55078,32381.55078,335495600,0.021,si
10/08/2011,32380.00977,32517.4707,31659.30078,32219.33008,32219.33008,293788600,-0.005,si
11/08/2011,32229.83984,33682.73047,32212.30078,33590.32813,33590.32813,271006800,0.0426,si
12/08/2011,33590.32813,33904.5,33224.57813,33361.5,33361.5,180877400,-0.0068,si
15/08/2011,33359.71875,33901.07813,33359.71875,33901.07813,33901.07813,190388600,0.0162,si
16/08/2011,33901.07813,33952.87891,33457.73047,33948.48047,33948.48047,241898000,0.0014,si
17/08/2011,33950.85156,34182.96094,33749.48828,34049.57813,34049.57813,200160400,0.003,si
18/08/2011,34005.19922,34005.19922,32929.89063,33246.62891,33246.62891,263288600,-0.0236,si
19/08/2011,33206.92188,33403.82813,32870.30859,33136.89063,33136.89063,168874600,-0.0033,si
22/08/2011,33137.39844,33626.46094,33137.39844,33593.64844,33593.64844,195017400,0.0138,si
23/08/2011,33596.37109,34681.17969,33554.80078,34675.53125,34675.53125,245525200,0.0322,si
24/08/2011,34656.35156,34963.64063,34317.60938,34644.92188,34644.92188,210662800,-0.0009,si
25/08/2011,34629.94141,34759.17969,33887.48047,33904.37891,33904.37891,183444200,-0.0214,si
26/08/2011,33903.39844,34240,33229.98828,34042.21875,34042.21875,194670600,0.0041,si
29/08/2011,34063.41016,35036.46875,34063.30078,35016.03906,35016.03906,206651000,0.0286,si
30/08/2011,35017.75,35201.33984,34769.21875,35148.91016,35148.91016,191656600,0.0038,si
31/08/2011,35161.05078,35721.33984,35161.05078,35721.10156,35721.10156,971239200,0.0163,si
01/09/2011,35727.21094,36143.53125,35625.37109,35637.85938,35637.85938,250607600,-0.0023,si
02/09/2011,35637.35156,35637.35156,34947.01172,35134.42969,35134.42969,134322800,-0.0141,si
05/09/2011,35134.23828,35134.23828,33711.08984,33880.01953,33880.01953,69797000,-0.0357,si
06/09/2011,33880.01953,34466.10938,33805.03906,34439.33984,34439.33984,201605400,0.0165,si
07/09/2011,34442.12109,35193.39063,34442.12109,35179.58984,35179.58984,207611200,0.0215,si
08/09/2011,35184.87109,35322.87891,34652.48828,34712.37891,34712.37891,148035400,-0.0133,si
09/09/2011,34693.55859,34693.55859,33659.78906,33812.62109,33812.62109,173225200,-0.0259,si
12/09/2011,33796.71875,33796.71875,33193.48828,33792.55859,33792.55859,129632400,-0.0006,si
13/09/2011,33792.55859,34114.87109,33443.44922,33947.62109,33947.62109,167711800,0.0046,si
14/09/2011,33947.87891,34749.21094,33803.01172,34661.78125,34661.78125,178736000,0.021,si
15/09/2011,34673.71094,35188.07813,34673.71094,35181.44141,35181.44141,285059200,0.015,si
19/09/2011,35183.12891,35183.12891,34681.03125,35076.96094,35076.96094,246549000,-0.003,si
20/09/2011,35079.75,35269.35156,34337.78906,34337.96875,34337.96875,228400400,-0.0211,si
21/09/2011,34361.26172,34758.69922,34018.37109,34019.21875,34019.21875,229279800,-0.0093,si
22/09/2011,33994.01953,33994.01953,32077.90039,32381.06055,32381.06055,346705400,-0.0482,si
23/09/2011,32380.05078,32655.81055,32108.65039,32588.42969,32588.42969,280487000,0.0064,si
26/09/2011,32599.96094,33526.87891,32568.73047,33385.94141,33385.94141,454237200,0.0245,si
27/09/2011,33391.21875,34490.80859,33391.21875,33783.67969,33783.67969,304890600,0.0119,si
28/09/2011,33784.12891,34077.57031,33338.25,33438.16016,33438.16016,251182200,-0.0102,si
29/09/2011,33471.01172,34182.82031,33471.01172,33686.16016,33686.16016,277333400,0.0074,si
30/09/2011,33686.16016,33759.42188,32895.96875,33503.28125,33503.28125,324165800,-0.0054,si
03/10/2011,33504.60156,33574.78906,32876.67188,33133.87891,33133.87891,295803600,-0.011,si
04/10/2011,33132.5,33132.5,32258.39063,32966.23047,32966.23047,478428800,-0.0051,si
05/10/2011,33023.82813,33288.85156,32820.78125,33000.28906,33000.28906,315104400,0.001,si
06/10/2011,33000.28906,33433.25,32754.67969,33279.71875,33279.71875,295096200,0.0085,si
07/10/2011,33296.14844,33617.76953,32811.35156,33005.08984,33005.08984,294795200,-0.0083,si
10/10/2011,33035.67969,33735.07813,33026.96875,33547.23828,33547.23828,160623000,0.0164,si
11/10/2011,33547.37109,33892.44922,33364.89063,33681.80078,33681.80078,171610800,0.004,si
12/10/2011,33685.67969,34585.57031,33684.41016,34470.35938,34470.35938,361344000,0.0234,si
13/10/2011,34449.23828,34648.35938,34152.35156,34584.75,34584.75,302297600,0.0033,si
14/10/2011,34585.05078,35047.42188,34585.05078,34848.42188,34848.42188,269946400,0.0076,si
17/10/2011,34848.42188,34848.85938,34056.39063,34125.69922,34125.69922,221052600,-0.0207,si
18/10/2011,34126.57813,35052.39844,34012.25,35011.71094,35011.71094,273721000,0.026,si
19/10/2011,35012.37109,35089.23828,34407.57031,34523.26953,34523.26953,223573800,-0.014,si
20/10/2011,34523.26953,34736.16016,34210.78906,34395.5,34395.5,239422800,-0.0037,si
21/10/2011,34393.78125,35111.35156,34392.30859,35020.73828,35020.73828,207993000,0.0182,si
24/10/2011,35024.55859,35583.46094,34883.98828,35265.55859,35265.55859,201861800,0.007,si
25/10/2011,35266.19141,35373.48828,35027.07813,35290.14844,35290.14844,206840600,0.0007,si
26/10/2011,35290.53906,36012.42969,35238.80078,35818.57813,35818.57813,265403200,0.015,si
27/10/2011,35844.85156,37010.96875,35844.85156,36727.21094,36727.21094,389285400,0.0254,si
28/10/2011,36727.21094,37169.73047,36360.92188,36708.64063,36708.64063,312206400,-0.0005,si
31/10/2011,36707.48047,37334.14844,36159.98828,36159.98828,36159.98828,248382400,-0.0149,si
01/11/2011,36162.21094,36162.21094,35174.10156,35742.57031,35742.57031,245573400,-0.0115,si
03/11/2011,35756.23047,36686.85938,35756.23047,36579.07031,36579.07031,288832600,0.0234,si
04/11/2011,36579.07031,36714.67188,36389.23828,36689.37891,36689.37891,243881600,0.003,si
07/11/2011,36711.25,37137.51172,36514.01953,37024.60938,37024.60938,218819600,0.0091,si
08/11/2011,37044.78125,37352.10156,36948.16016,37351.80859,37351.80859,210905200,0.0088,si
09/11/2011,37342.12891,37342.12891,36552.14063,36553.85156,36553.85156,246665000,-0.0214,si
10/11/2011,36542.37891,36951.96094,36542.37891,36615.07031,36615.07031,385610400,0.0017,si
11/11/2011,36626.89844,37555.64844,36626.89844,37555.64844,37555.64844,448236600,0.0257,si
14/11/2011,37553.46875,37560.80078,36936.96094,37069.89844,37069.89844,159764400,-0.0129,si
15/11/2011,37071.89844,37377.32813,36893.30859,37293.37891,37293.37891,262590400,0.006,si
16/11/2011,37291.78906,37291.78906,36678.87891,36708.41016,36708.41016,210794200,-0.0157,si
17/11/2011,36708.41016,36954.25,36082.51172,36110.67969,36110.67969,210637800,-0.0163,si
18/11/2011,36116.92188,36556.33984,36016.30078,36284.19922,36284.19922,148378000,0.0048,si
22/11/2011,36286.82031,36286.82031,35601.46875,35969.60938,35969.60938,179855000,-0.0087,si
23/11/2011,35969.60938,35969.60938,35287.78906,35375.60938,35375.60938,185674000,-0.0165,si
24/11/2011,35375.51953,35649.37109,35280.58984,35323.60156,35323.60156,46874000,-0.0015,si
25/11/2011,35335.75,35688.87109,34573.03906,34573.03906,34573.03906,154283600,-0.0212,si
28/11/2011,34574.53906,35960.71875,34574.53906,35558.17969,35558.17969,220604600,0.0285,si
29/11/2011,35558.32031,36260.14844,35457.05078,35708.71094,35708.71094,247153400,0.0042,si
30/11/2011,35741.87109,36843.55859,35741.87109,36829.14844,36829.14844,740007400,0.0314,si
01/12/2011,36828.94922,37148.10938,36546.46875,36567.62891,36567.62891,250881400,-0.0071,si
02/12/2011,36614.76953,36978.32813,36614.76953,36756.05859,36756.05859,137589000,0.0052,si
05/12/2011,36756.10938,37248.73047,36565.30078,37103.17188,37103.17188,223510000,0.0094,si
06/12/2011,37093.96875,37136.92188,36854.87891,37071.17188,37071.17188,172400800,-0.0009,si
07/12/2011,37088.37891,37155.46094,36932.25,37054.55859,37054.55859,200964000,-0.0004,si
08/12/2011,37041.51172,37041.51172,36545.07813,36641.30859,36641.30859,223661600,-0.0112,si
09/12/2011,36629.17188,37227.23047,36622.19141,37227.21094,37227.21094,260527400,0.016,si
13/12/2011,37228.26953,37510.78125,36272.17188,36471.44141,36471.44141,203730600,-0.0203,si
14/12/2011,36471.44141,36508.19922,35939.44141,36012.67188,36012.67188,149844200,-0.0126,si
15/12/2011,36012.85938,36393.35938,35890.44922,36006.89844,36006.89844,196700600,-0.0002,si
16/12/2011,36008.21875,36289.35156,35783.87109,36054.62891,36054.62891,435964600,0.0013,si
19/12/2011,36062.57813,36440.64063,35567.33984,35587.78125,35587.78125,117844800,-0.0129,si
20/12/2011,35620.28125,36373.19922,35620.28125,36239.39063,36239.39063,189240200,0.0183,si
21/12/2011,36239.39063,36629.71094,36042.85156,36628.05859,36628.05859,104261200,0.0107,si
